Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,true,68,4.276384,1.3503, ,true,75,95.327784,11114.8372, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,69,4.276472,1.3306, ,true,73,78.538592,12810.4655, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,76,4.423,1.3989, ,true,83,101.4714,14009.2739, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,46,4.423728,1.5144, ,true,53,80.788256,13988.2399, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,43,4.46596,1.7719, ,true,48,72.390616,10237.317, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,68,4.421896,1.4489, ,true,73,64.913856,14520.2304, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,72,4.418848,1.4423, ,true,76,81.979352,15678.0478, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,51,4.423584,1.39, ,true,53,73.458552,17768.0967, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,45,4.42076,1.4814, ,true,51,73.312152,12140.6834, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,43,4.39968,2.3863, ,true,48,72.254576,13512.2242, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,51,4.27692,1.7335, ,true,54,72.253864,15847.7098, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,48,4.277176,1.4897, ,true,54,82.823472,13425.4752, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,69,4.275992,1.4202, ,true,72,77.623504,15872.8115, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,47,4.273992,1.5224, ,true,51,74.508528,15686.2667, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,72,4.357272,2.5814, ,true,79,66.721296,10361.5734, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,67,4.274272,1.7242, ,true,71,60.989744,16506.3204, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,76,4.27712,1.4941, ,true,78,62.967328,16965.6091, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,72,4.402712,1.5727, ,true,78,76.731408,14747.1033, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,66,4.399072,2.1526, ,true,73,75.545136,15015.7487, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,78,4.402656,1.5796, ,true,83,66.389752,17536.9729, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,54,4.399416,1.7071, ,true,57,66.258992,20305.9718, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,78,4.27712,1.3542, ,true,84,76.595168,11665.7086, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,46,4.423704,1.4146, ,true,56,93.894008,8751.8466, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,53,4.423584,1.411, ,true,58,80.801352,14424.7247, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,4.276912,1.3442, ,true,54,92.042288,13388.3924, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,73,4.423704,1.6301, ,true,81,75.542432,13592.4503, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,68,4.27416,1.3739, ,true,76,79.58276,9659.5055, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,47,4.423648,1.3845, ,true,48,78.70824,14219.9701, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,51,4.422256,1.3672, ,true,56,98.325872,14151.0826, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,67,4.401136,1.4294, ,true,73,79.739256,13562.0793, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,71,4.423784,1.3757, ,true,79,99.983272,8033.798, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,78,4.423696,1.4442, ,true,85,68.35436,16454.172, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,71,4.277,1.3086, ,true,80,78.694896,14207.9438, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,55,4.277184,1.3451, ,true,58,88.73724,11021.0409, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,52,4.423648,1.5381, ,true,56,81.109928,22108.2143, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,59,4.423784,1.3774, ,true,66,75.525664,10668.5868, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,44,4.423848,1.653, ,true,49,65.20076,18489.9352, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,71,4.423784,2.3434, ,true,74,69.268448,15504.7622, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,61,4.417872,1.5751, ,true,72,66.043304,10948.2183, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,4.27536,1.5398, ,true,52,64.016288,17729.428, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,80,4.4026,1.4596, ,true,81,85.050448,18433.3907, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,72,4.400032,1.4694, ,true,80,100.426496,17691.4364, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,


The parameters of the random test data: Days:60  Hours:8  Rooms:30  Sessions:10  Individuals:10
