Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,57,0.0,0.1202,122, ,
false,-1,0.0,0.1574,122, ,
true,52,2.616984,0.2135,122, ,
true,46,0.0,0.1315,122, ,
true,64,0.0,0.1008,123, ,
true,45,0.0,0.1949,123, ,
true,47,2.66256,0.2144,123, ,
true,50,0.0,0.087,123, ,
true,51,0.0,0.0648,124, ,
true,42,2.66292,0.1936,124, ,
true,47,0.0,0.1457,124, ,
true,44,0.0,0.1528,124, ,
true,43,0.0,0.0905,125, ,
true,55,2.6626,0.2544,125, ,
true,44,0.0,0.0928,125, ,
true,55,0.0,0.1187,125, ,
true,51,2.663088,0.1754,126, ,
true,44,0.0,0.1259,126, ,
true,58,0.0,0.1514,126, ,
true,57,0.0,0.0754,126, ,
true,49,0.0,0.0801,127, ,
true,44,2.663984,0.1625,127, ,
true,56,0.0,0.103,127, ,
true,44,2.662712,0.1728,127, ,
true,48,0.0,0.104,128, ,
true,53,2.663144,0.1479,128, ,
true,46,0.0,0.1152,128, ,
true,50,2.663088,0.1318,128, ,
true,52,2.662744,0.2489,129, ,
true,51,2.663168,0.7466,129, ,
true,52,2.663256,0.4873,129, ,
true,62,2.663408,1.8752,129, ,
true,54,2.66292,0.9872,130, ,
true,47,2.662688,1.0552,130, ,
false,-1,2.62016,0.482,130, ,
true,48,2.61688,0.3005,130, ,
true,50,2.663584,0.5907,131, ,
true,50,2.663352,0.1695,131, ,
true,36,2.662944,0.5292,131, ,
true,62,2.66336,0.2233,131, ,
true,50,2.66232,0.3435,132, ,
false,-1,2.662968,0.2164,132, ,
true,48,0.0,0.1274,132, ,
true,51,0.0,0.1384,132, ,
true,62,2.663664,0.1878,133, ,
true,45,0.0,0.1471,133, ,
true,49,2.663992,0.2303,133, ,
true,46,0.0,0.1372,133, ,
true,46,2.66404,0.1566,134, ,
true,44,0.0,0.1153,134, ,
true,46,2.663768,0.5737,134, ,
true,61,2.6636,0.3955,134, ,
true,58,2.663928,0.3051,135, ,
true,57,0.0,0.1928,135, ,
true,43,2.663904,0.2525,135, ,
true,57,0.0,0.1205,135, ,
true,52,2.66376,0.3413,136, ,
true,45,0.0,0.1687,136, ,
true,53,2.664464,0.2685,136, ,
true,56,2.664784,0.2246,136, ,
true,52,2.664208,0.2681,137, ,
true,58,2.664256,0.2192,137, ,
true,43,0.0,0.2764,137, ,
true,50,0.0,0.5231,137, ,
true,54,0.0,0.1931,138, ,
true,43,2.664632,0.368,138, ,
true,54,2.664472,0.3432,138, ,
true,52,2.664144,0.2411,138, ,
false,-1,2.663816,0.3952,139, ,
true,56,2.618832,0.2259,139, ,
true,44,2.664248,0.3533,139, ,
true,51,2.663792,0.4718,139, ,
false,-1,2.621848,0.4816,140, ,
true,39,2.618936,0.2332,140, ,
false,-1,2.664488,0.1858,140, ,
true,48,0.0,0.1646,140, ,
true,59,0.0,0.1715,141, ,
true,57,2.665464,0.2404,141, ,
true,53,0.0,0.097,141, ,
true,52,2.664656,0.2268,141, ,
true,53,0.0,0.1382,142, ,
false,-1,2.621992,0.2512,142, ,
true,43,2.6188,0.2163,142, ,
true,55,2.66544,0.2128,142, ,
true,45,2.665016,0.3584,143, ,
true,60,2.663944,0.2236,143, ,
true,55,2.665024,0.2721,143, ,
true,52,0.0,0.3257,143, ,
false,-1,2.623264,0.1823,144, ,
true,42,0.0,0.2016,144, ,
true,43,2.664888,0.2841,144, ,
true,59,0.0,0.2154,144, ,
false,-1,2.665016,0.3289,145, ,
true,48,2.618952,0.4931,145, ,
true,55,2.665664,0.2483,145, ,
true,49,0.0,0.202,145, ,
true,54,2.666,0.1837,146, ,
true,45,2.66576,0.2444,146, ,
true,55,0.0,0.1744,146, ,
true,50,2.666272,0.2692,146, ,
false,-1,2.62344,0.5828,147, ,
true,44,0.0,0.1753,147, ,
true,56,2.66636,0.2427,147, ,
true,59,2.666584,0.2438,147, ,
true,44,0.0,0.114,148, ,
true,55,0.0,0.1615,148, ,
true,51,0.0,0.1488,148, ,
true,52,2.666624,0.2145,148, ,
true,56,2.665536,0.2716,149, ,
false,-1,2.623544,0.4656,149, ,
true,48,2.61972,0.3484,149, ,
true,44,2.665944,0.3541,149, ,
true,61,2.666144,0.5726,150, ,
true,44,0.0,0.1524,150, ,
false,-1,2.666464,0.3381,150, ,
true,56,0.0,0.1409,150, ,
true,53,2.665568,0.2058,151, ,
true,42,2.666408,0.235,151, ,
true,52,0.0,0.1348,151, ,
true,58,0.0,0.1918,151, ,
true,43,0.0,0.1509,152, ,
true,58,0.0,0.0972,152, ,
true,50,0.0,0.1529,152, ,
false,-1,2.665968,0.3855,152, ,
true,41,2.6204,0.2818,153, ,
true,54,2.666416,0.2442,153, ,
true,50,0.0,0.1614,153, ,
true,58,2.666144,0.3373,153, ,
true,47,0.0,0.1622,154, ,
true,54,0.0,0.0927,154, ,
true,41,2.66684,0.3523,154, ,
true,45,2.666704,0.2541,154, ,
true,53,0.0,0.1475,155, ,
true,44,0.0,0.0987,155, ,
true,53,2.666808,0.1894,155, ,
true,53,2.666448,0.2093,155, ,
true,66,2.666104,0.2415,156, ,
true,38,0.0,0.1379,156, ,
true,52,0.0,0.1368,156, ,
true,54,2.666848,0.3159,156, ,
true,58,0.0,0.1415,157, ,
true,51,2.66728,0.2464,157, ,
true,59,2.666376,0.5313,157, ,
true,53,2.667352,0.4239,157, ,
true,36,0.0,0.1282,158, ,
true,54,0.0,0.1586,158, ,
true,54,2.667856,0.221,158, ,
true,45,0.0,0.1293,158, ,
false,-1,2.668088,0.6789,159, ,
false,-1,2.62108,0.2328,159, ,
true,61,2.621944,0.1925,159, ,
true,57,0.0,0.1771,159, ,
true,49,0.0,0.1832,160, ,
true,57,2.710968,0.3282,160, ,
true,62,0.0,0.175,160, ,
false,-1,2.667672,0.5864,160, ,
true,62,0.0,0.2183,161, ,
true,54,0.0,0.1867,161, ,
true,38,2.667536,0.2973,161, ,
true,53,2.709792,0.2603,161, ,
false,-1,0.0,0.1196,162, ,
true,54,2.621904,0.1978,162, ,
true,46,0.0,0.1071,162, ,
true,62,2.710368,0.4292,162, ,
true,40,0.0,0.1296,163, ,
true,51,0.0,0.0987,163, ,
true,50,2.668288,0.1781,163, ,
true,41,2.709696,0.1984,163, ,
true,55,0.0,0.1457,164, ,
true,46,0.0,0.1503,164, ,
true,55,2.711592,0.363,164, ,
true,37,0.0,0.1313,164, ,
true,52,2.668664,0.1704,165, ,
true,44,0.0,0.2718,165, ,
true,56,2.711536,0.2252,165, ,
true,42,0.0,0.1249,165, ,
true,62,2.711104,0.2938,166, ,
true,59,2.711744,0.2197,166, ,
true,43,2.711024,0.4272,166, ,
true,49,2.711616,0.2377,166, ,
true,55,2.711464,0.3958,167, ,
true,55,2.7106,0.2205,167, ,
true,63,2.711344,0.4305,167, ,
true,55,0.0,0.2411,167, ,
true,42,0.0,0.1257,168, ,
false,-1,2.668904,0.2605,168, ,
true,51,2.622736,0.1609,168, ,
true,56,0.0,0.177,168, ,
false,-1,0.0,0.1431,169, ,
true,59,2.70796,0.4231,169, ,
true,50,2.712448,0.2724,169, ,
true,57,2.711568,0.3015,169, ,
true,53,2.71228,0.2654,170, ,
true,46,0.0,0.1041,170, ,
true,62,2.712296,0.2414,170, ,
true,57,2.711952,0.2121,170, ,
false,-1,2.669144,0.2688,171, ,
true,54,0.0,0.1637,171, ,
true,45,2.711744,0.2787,171, ,
true,44,0.0,0.1485,171, ,
true,54,0.0,0.1708,172, ,
false,-1,2.71264,0.2613,172, ,
true,43,0.0,0.1124,172, ,
true,57,0.0,0.1391,172, ,
true,45,2.669928,0.2334,173, ,
false,-1,2.6692,0.3153,173, ,
true,44,2.667136,0.1811,173, ,
true,61,2.712064,0.2147,173, ,
true,37,2.71256,0.3889,174, ,
true,45,0.0,0.1634,174, ,
true,46,0.0,0.3784,174, ,
true,48,2.713664,0.2003,174, ,
true,52,2.712344,0.2265,175, ,
true,52,2.754416,0.2176,175, ,
true,54,2.712592,0.2616,175, ,
true,56,2.711904,0.356,175, ,
true,47,2.71284,0.5388,176, ,
true,50,0.0,0.1276,176, ,
false,-1,2.670848,0.3195,176, ,
true,58,0.0,0.0969,176, ,
true,45,0.0,0.1212,177, ,
true,38,2.714984,0.2525,177, ,
true,49,0.0,0.1507,177, ,
true,49,2.713088,0.5059,177, ,
true,52,0.0,0.1739,178, ,
true,55,0.0,0.1366,178, ,
true,51,2.7146,0.3576,178, ,
true,49,0.0,0.1349,178, ,
true,48,2.713816,0.4603,179, ,
true,60,2.71416,0.4074,179, ,
true,45,2.714032,0.2511,179, ,
true,59,2.712288,0.2037,179, ,
true,47,0.0,0.1097,180, ,
true,41,2.71428,0.2663,180, ,
true,53,2.714896,0.1932,180, ,
true,56,2.71408,0.2618,180, ,
true,51,0.0,0.0911,181, ,
true,52,2.715288,0.2245,181, ,
false,-1,2.671744,0.3556,181, ,
false,-1,2.625312,0.5649,181, ,
true,52,2.668896,0.271,182, ,
true,43,2.715432,0.3323,182, ,
true,55,2.757304,0.1974,182, ,
true,45,0.0,0.2588,182, ,
true,54,0.0,0.0925,183, ,
false,-1,2.670536,0.2495,183, ,
true,50,2.667936,0.1967,183, ,
true,51,2.714768,0.2179,183, ,
false,-1,0.0,0.1174,184, ,
true,56,2.626376,0.242,184, ,
true,40,0.0,0.1266,184, ,
true,43,0.0,0.1255,184, ,
true,54,2.713992,0.2086,185, ,
true,52,2.71284,0.4911,185, ,
true,48,2.715624,0.1596,185, ,
true,48,2.714744,0.4646,185, ,
true,53,0.0,0.1439,186, ,
false,-1,2.71404,0.4706,186, ,
false,-1,2.626776,0.5029,186, ,
true,53,2.626824,0.2313,186, ,
false,-1,2.713872,0.3734,187, ,
true,51,2.668832,0.3542,187, ,
false,-1,2.673256,0.263,187, ,
false,-1,2.626144,0.3441,187, ,
false,-1,2.626144,0.4347,188, ,
true,55,2.669736,0.2678,188, ,
true,60,2.715752,0.2273,188, ,
true,60,2.714744,0.5407,188, ,
true,59,2.758968,0.2735,189, ,
true,55,2.71644,0.1681,189, ,
false,-1,2.715072,0.1745,189, ,
true,52,0.0,0.1649,189, ,
true,59,2.715864,0.1406,190, ,
