Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,53,0.0,0.0918,65, ,
true,45,0.0,0.1034,66, ,
true,54,0.0,0.1065,66, ,
true,48,0.0,0.1055,66, ,
true,50,2.600952,0.1221,66, ,
true,50,0.0,0.1328,67, ,
true,48,0.0,0.1919,67, ,
true,47,2.601296,0.1185,67, ,
true,50,0.0,0.1344,67, ,
true,50,0.0,0.0905,68, ,
true,52,0.0,0.1174,68, ,
true,60,0.0,0.0993,68, ,
true,60,2.600976,0.1834,68, ,
true,58,0.0,0.1177,69, ,
true,55,2.601064,0.2181,69, ,
true,53,2.600992,0.1178,69, ,
true,58,0.0,0.0794,69, ,
true,60,2.600656,0.2023,70, ,
true,53,0.0,0.1243,70, ,
true,53,0.0,0.1163,70, ,
true,49,2.60084,0.2565,70, ,
true,57,0.0,0.0939,71, ,
true,50,0.0,0.1189,71, ,
true,49,0.0,0.1266,71, ,
true,52,0.0,0.1393,71, ,
true,51,0.0,0.0899,72, ,
true,49,0.0,0.1056,72, ,
true,39,0.0,0.1034,72, ,
true,51,2.601712,0.207,72, ,
true,51,0.0,0.1214,73, ,
true,54,0.0,0.1564,73, ,
true,61,0.0,0.1211,73, ,
true,37,0.0,0.161,73, ,
false,-1,0.0,0.1684,74, ,
true,43,0.0,0.2216,74, ,
true,50,2.6012,0.1993,74, ,
true,52,0.0,0.1225,74, ,
true,49,0.0,0.1274,75, ,
true,61,2.601688,0.2012,75, ,
true,43,0.0,0.1234,75, ,
true,50,2.601584,0.1377,75, ,
false,-1,0.0,0.1356,76, ,
true,56,0.0,0.1332,76, ,
true,54,0.0,0.113,76, ,
true,44,2.601808,0.133,76, ,
true,56,0.0,0.1547,77, ,
true,58,0.0,0.1121,77, ,
true,66,0.0,0.1234,77, ,
true,53,0.0,0.1115,77, ,
true,52,0.0,0.1076,78, ,
true,51,0.0,0.1574,78, ,
false,-1,0.0,0.1434,78, ,
true,44,0.0,0.1021,78, ,
true,57,0.0,0.1198,79, ,
true,62,0.0,0.1301,79, ,
true,55,0.0,0.1825,79, ,
true,57,2.602336,0.2019,79, ,
true,60,0.0,0.1647,80, ,
true,53,0.0,0.1379,80, ,
true,58,0.0,0.1394,80, ,
true,54,0.0,0.1976,80, ,
true,56,0.0,0.2044,81, ,
true,42,0.0,0.1332,81, ,
true,48,2.602752,0.2547,81, ,
true,57,0.0,0.1293,81, ,
true,55,0.0,0.102,82, ,
true,50,0.0,0.1257,82, ,
true,56,0.0,0.117,82, ,
true,55,0.0,0.1199,82, ,
true,48,0.0,0.0859,83, ,
true,55,0.0,0.1141,83, ,
false,-1,0.0,0.1401,83, ,
true,58,2.600336,0.3025,83, ,
true,56,0.0,0.1064,84, ,
true,47,0.0,0.0997,84, ,
true,50,2.603064,0.1674,84, ,
true,58,0.0,0.1032,84, ,
true,53,0.0,0.1327,85, ,
true,53,0.0,0.1339,85, ,
true,50,2.603552,0.1498,85, ,
true,54,0.0,0.1097,85, ,
true,56,0.0,0.1395,86, ,
true,54,0.0,0.1299,86, ,
true,59,0.0,0.127,86, ,
false,-1,2.603248,0.2594,86, ,
true,45,2.600752,0.1633,87, ,
true,57,2.603432,0.1341,87, ,
true,56,0.0,0.1616,87, ,
true,44,0.0,0.1257,87, ,
true,51,0.0,0.1396,88, ,
true,61,2.603472,0.1582,88, ,
true,62,2.603392,0.2057,88, ,
false,-1,2.6036,0.1645,88, ,
false,-1,2.558144,0.1821,89, ,
true,58,0.0,0.1366,89, ,
true,55,0.0,0.15,89, ,
true,55,2.603808,0.1836,89, ,
true,51,2.603256,0.1416,90, ,
true,60,0.0,0.1012,90, ,
true,48,0.0,0.1261,90, ,
true,53,0.0,0.1487,90, ,
true,51,0.0,0.0647,91, ,
true,53,0.0,0.1409,91, ,
true,50,0.0,0.1226,91, ,
true,45,0.0,0.1141,91, ,
true,55,0.0,0.1399,92, ,
true,56,0.0,0.1354,92, ,
true,54,0.0,0.1113,92, ,
true,52,0.0,0.116,92, ,
true,43,0.0,0.1933,93, ,
true,39,0.0,0.0866,93, ,
false,-1,0.0,0.1374,93, ,
true,49,0.0,0.173,93, ,
true,48,2.604376,0.1671,94, ,
true,52,2.603984,0.2144,94, ,
true,56,0.0,0.2067,94, ,
true,46,0.0,0.1496,94, ,
true,47,0.0,0.1037,95, ,
true,56,2.604672,0.2082,95, ,
true,58,0.0,0.1359,95, ,
true,50,2.604744,0.1558,95, ,
true,40,0.0,0.1738,96, ,
true,52,2.604224,0.2203,96, ,
false,-1,2.604736,0.2632,96, ,
true,57,2.601624,0.3927,96, ,
true,53,2.646344,0.1976,97, ,
true,47,2.604368,0.3191,97, ,
false,-1,2.64684,0.2647,97, ,
true,57,0.0,0.1551,97, ,
true,51,2.605568,0.2028,98, ,
true,42,2.605448,0.1733,98, ,
true,61,2.6054,0.1703,98, ,
false,-1,0.0,0.164,98, ,
false,-1,2.560032,0.2495,99, ,
true,59,2.602296,0.1334,99, ,
true,47,0.0,0.0736,99, ,
false,-1,2.605728,0.2158,99, ,
true,58,0.0,0.1017,100, ,
true,42,0.0,0.1246,100, ,
true,61,0.0,0.1748,100, ,
true,52,2.605904,0.2229,100, ,
true,46,0.0,0.111,101, ,
true,48,0.0,0.1343,101, ,
true,55,2.605728,0.328,101, ,
false,-1,0.0,0.1247,101, ,
true,60,0.0,0.1075,102, ,
true,38,2.606368,0.1936,102, ,
true,52,0.0,0.1414,102, ,
true,52,0.0,0.1718,102, ,
false,-1,0.0,0.1473,103, ,
true,45,2.603496,0.1655,103, ,
true,49,0.0,0.1204,103, ,
true,52,0.0,0.0922,103, ,


The DEFAULT parameters of the random test data: Days:4  Hours:8  Rooms:5  Sessions:12  Individuals:25 (Ignore for the specified parameter).
