Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Sessions, ,
true,61,4.117032,227.5278,736, ,
true,44,4.118528,289.0172,737, ,
true,40,4.120984,248.8948,738, ,
true,40,4.117976,277.8705,739, ,
true,24,4.119304,295.2887,740, ,
true,40,4.154736,243.5761,741, ,
true,46,4.161312,244.4835,742, ,
true,42,4.126472,285.4684,743, ,
true,27,4.12048,299.8048,744, ,
true,23,4.157664,264.3082,745, ,
true,26,4.163008,302.6446,746, ,
true,45,4.123432,258.2484,747, ,
true,40,4.161328,241.4082,748, ,
true,40,4.123896,303.3632,749, ,
true,43,4.121432,310.6537,750, ,
true,44,4.121824,216.6515,751, ,
true,26,4.160616,260.5288,752, ,
true,44,4.125152,261.8656,753, ,
true,47,4.122472,268.2533,754, ,
true,44,4.159768,210.8946,755, ,
true,44,4.163592,167.8113,756, ,
true,25,4.165544,198.0085,757, ,
true,45,4.164608,202.0033,758, ,
true,25,4.126888,220.7298,759, ,
true,43,4.162544,193.3419,760, ,
true,44,4.12752,195.347,761, ,
true,23,4.167824,184.8975,762, ,
true,25,4.131856,170.9,763, ,
true,41,4.166688,208.3527,764, ,
true,26,4.17104,238.9403,765, ,
true,27,4.16664,195.2719,766, ,
true,26,4.168312,203.1522,767, ,
true,42,4.173888,212.9948,768, ,
true,41,4.169416,222.275,769, ,
true,48,4.168888,164.75,770, ,
true,47,4.17448,191.01,771, ,
true,40,4.17548,244.4962,772, ,
true,41,4.211672,188.1008,773, ,
true,25,4.215832,197.1427,774, ,
true,43,4.179656,174.9815,775, ,
true,28,4.213384,221.0653,776, ,
true,25,4.176088,204.3711,777, ,
true,30,4.175944,217.4539,778, ,
true,27,4.178816,201.9097,779, ,
true,25,4.178224,223.598,780, ,
true,27,4.214808,203.0144,781, ,
true,24,4.218728,220.4084,782, ,
true,24,4.178184,238.4924,783, ,
true,39,4.214168,221.9252,784, ,
true,42,4.17856,219.042,785, ,
true,23,4.180872,217.1425,786, ,
true,42,4.217264,210.1292,787, ,
true,43,4.180392,195.7342,788, ,
true,38,4.21588,229.8853,789, ,
true,49,4.225144,164.5136,790, ,
true,60,4.183552,184.0049,791, ,
true,46,4.215376,207.1427,792, ,
true,26,4.180088,224.5565,793, ,
true,42,4.183552,209.7022,794, ,
true,42,4.218944,214.3897,795, ,
true,41,4.182224,190.0782,796, ,
true,64,4.226344,218.4757,797, ,
true,61,4.229416,207.7208,798, ,
true,54,4.222768,221.0874,799, ,
true,30,4.230256,274.4668,800, ,
true,25,4.221848,215.0992,801, ,
true,46,4.18696,222.6004,802, ,
true,40,4.228584,284.5716,803, ,
true,25,4.18316,258.6762,804, ,
true,63,4.25924,307.4426,805, ,
true,60,4.22516,305.8626,806, ,
true,43,4.235736,262.3769,807, ,
true,42,4.228912,253.6678,808, ,
true,29,4.266408,262.8503,809, ,
true,37,4.236248,230.0406,810, ,
true,62,4.227672,283.238,811, ,
true,46,4.226184,264.3638,812, ,
true,42,4.226184,288.0091,813, ,
true,43,4.190584,291.241,814, ,
true,61,4.224488,292.2643,815, ,
true,23,4.23512,282.03,816, ,
true,49,4.229216,238.4315,817, ,
true,26,4.229264,289.9128,818, ,
true,45,4.27028,288.8444,819, ,
true,24,4.235248,318.0086,820, ,
true,26,4.270208,307.5464,821, ,
true,43,4.242832,280.1778,822, ,
true,45,4.231984,277.1541,823, ,
true,20,4.230312,267.4817,824, ,
true,22,4.274336,278.8325,825, ,
true,40,4.287248,254.1453,826, ,
true,26,4.281904,211.974,827, ,
true,27,4.28036,242.985,828, ,
true,62,4.247832,202.9772,829, ,
true,29,4.279352,234.6538,830, ,
true,47,4.241024,239.1738,831, ,
true,41,4.286232,252.4809,832, ,
true,46,4.289416,235.4422,833, ,
true,47,4.241072,229.2779,834, ,
true,26,4.279744,184.8585,835, ,
true,42,4.24512,231.1438,836, ,
true,43,4.278776,229.9028,837, ,
true,43,4.286528,251.6528,838, ,
true,43,4.241952,244.5655,839, ,
true,23,4.288632,227.2108,840, ,
true,25,4.284656,213.9232,841, ,
true,29,4.242752,234.1762,842, ,
true,22,4.288208,231.1503,843, ,
true,25,4.242816,208.6636,844, ,
true,43,4.280216,181.4007,845, ,
true,27,4.283672,207.9547,846, ,
true,21,4.286512,214.4619,847, ,
true,43,4.332024,256.4153,848, ,
true,44,4.293576,216.8217,849, ,
true,23,4.299704,245.3674,850, ,
true,42,4.295704,286.6122,851, ,
true,28,4.33312,252.1358,852, ,
true,23,4.251736,209.5409,853, ,
true,39,4.296288,225.4347,854, ,
true,45,4.2912,243.8737,855, ,
true,24,4.29776,237.9189,856, ,
true,28,4.30296,204.4408,857, ,
true,45,4.24984,247.3434,858, ,
true,25,4.286232,232.6399,859, ,
true,21,4.289568,222.883,860, ,
true,41,4.290608,264.1786,861, ,
true,25,4.290088,237.3649,862, ,
true,56,4.290784,218.9761,863, ,
true,27,4.333552,284.3271,864, ,
true,46,4.297,283.8083,865, ,
true,43,4.294136,242.3017,866, ,
true,25,4.295088,227.1231,867, ,
true,25,4.305104,183.9085,868, ,
true,57,4.296672,251.1936,869, ,
true,61,4.294752,240.5648,870, ,
true,42,4.338336,258.7796,871, ,
true,37,4.309256,285.3235,872, ,
true,28,4.299,225.243,873, ,
true,24,4.299864,188.3765,874, ,
true,43,4.297816,196.5607,875, ,
true,26,4.30104,301.523,876, ,
true,26,4.336128,215.1248,877, ,
true,27,4.300336,200.6296,878, ,
true,40,4.296832,217.6767,879, ,
true,47,4.3398,258.9381,880, ,
true,25,4.304344,224.4868,881, ,
true,23,4.343616,240.6742,882, ,
true,23,4.30296,239.9713,883, ,
true,23,4.343352,236.3211,884, ,
true,26,4.31384,244.1285,885, ,
true,49,4.34324,192.8963,886, ,
true,28,4.353936,251.6909,887, ,
true,46,4.346824,261.464,888, ,
true,25,4.309752,244.3324,889, ,
true,39,4.305552,270.2439,890, ,
true,42,4.301248,240.2174,891, ,
true,42,4.346144,235.0353,892, ,
true,45,4.347816,202.633,893, ,
true,47,4.349256,231.4148,894, ,
true,42,4.349432,273.8924,895, ,
true,58,4.35836,238.3004,896, ,
true,24,4.312632,211.9166,897, ,
true,27,4.348104,213.2297,898, ,
true,28,4.351048,259.7553,899, ,
true,28,4.351104,227.9376,900, ,
true,45,4.350448,236.8717,901, ,
true,26,4.350616,266.8324,902, ,
true,27,4.307536,258.1345,903, ,
true,48,4.346488,209.1161,904, ,
true,46,4.394088,209.5619,905, ,
true,44,4.364968,191.5331,906, ,
true,48,4.364584,280.1252,907, ,
true,43,4.312784,251.3392,908, ,
true,42,4.350992,279.2001,909, ,
true,47,4.358216,224.4655,910, ,
true,44,4.399568,277.0665,911, ,
true,46,4.370128,242.1623,912, ,
true,46,4.366536,279.5844,913, ,
true,24,4.360176,259.822,914, ,
true,57,4.36516,281.8268,915, ,
true,40,4.359096,225.0718,916, ,
true,47,4.36028,246.9438,917, ,
true,25,4.369496,208.3241,918, ,
true,44,4.369,257.3731,919, ,
true,43,4.361232,307.6277,920, ,
true,29,4.362176,272.9698,921, ,
true,27,4.363464,241.2004,922, ,
true,46,4.321336,225.2407,923, ,
true,39,4.369504,320.2494,924, ,
true,23,4.371288,199.722,925, ,
true,27,4.363176,254.3164,926, ,
true,43,4.365088,292.6257,927, ,
true,23,4.362968,257.4643,928, ,
true,42,4.366248,238.0273,929, ,
true,43,4.363688,236.3569,930, ,
true,61,4.371496,279.5004,931, ,
true,22,4.370664,230.3181,932, ,
true,46,4.371072,251.3768,933, ,
true,46,4.412704,259.6443,934, ,
true,58,4.366368,217.5341,935, ,
true,62,4.364568,252.1072,936, ,
true,45,4.36584,228.7209,937, ,
true,42,4.406216,240.0754,938, ,
true,25,4.370528,256.5352,939, ,
true,40,4.36564,242.2327,940, ,
true,27,4.453336,238.3315,941, ,
true,43,4.388456,207.9732,942, ,
true,24,4.417064,271.7478,943, ,
true,24,4.374208,285.3642,944, ,
true,27,4.374672,253.4987,945, ,
true,29,4.372264,276.8314,946, ,
true,23,4.426112,283.4592,947, ,
true,25,4.377576,293.8963,948, ,
true,24,4.461288,253.279,949, ,
true,60,4.382152,233.1434,950, ,
true,43,4.421856,316.3563,951, ,
true,46,4.378968,281.0707,952, ,
true,40,4.423208,290.2907,953, ,
true,26,4.42616,290.9445,954, ,
true,27,4.38036,274.195,955, ,
true,42,4.419704,236.7905,956, ,
true,45,4.42856,255.7248,957, ,
true,44,4.379656,229.837,958, ,
true,60,4.423112,237.4313,959, ,
true,46,4.438248,290.6906,960, ,
true,41,4.385128,260.5932,961, ,
true,43,4.380224,242.732,962, ,
true,25,4.377808,244.2091,963, ,
true,60,4.379848,276.1797,964, ,
true,26,4.379104,238.7612,965, ,
true,42,4.374064,251.0146,966, ,
true,28,4.417328,273.7001,967, ,
true,26,4.467448,266.7139,968, ,
true,45,4.44168,232.6154,969, ,
true,21,4.432744,302.1329,970, ,
true,42,4.443224,263.0913,971, ,
true,45,4.443736,241.5553,972, ,
true,44,4.389472,278.5872,973, ,
true,58,4.471848,295.3565,974, ,
true,43,4.487656,308.8761,975, ,
true,43,4.391936,249.8494,976, ,
true,46,4.430792,288.4187,977, ,
true,43,4.433848,239.6742,978, ,
true,59,4.432664,275.8403,979, ,
true,42,4.431528,282.3024,980, ,
true,42,4.438936,302.9047,981, ,
true,45,4.433704,244.4588,982, ,
true,64,4.432504,297.0429,983, ,
true,38,4.439344,320.3464,984, ,
true,29,4.435528,400.6511,985, ,
true,27,4.434184,365.7782,986, ,
true,41,4.481824,219.4036,987, ,
true,25,4.441936,311.2654,988, ,
true,24,4.442992,240.1638,989, ,
true,44,4.442856,300.0922,990, ,
true,24,4.442392,276.2824,991, ,
true,21,4.441824,287.4451,992, ,
true,41,4.495904,281.5862,993, ,
true,46,4.447944,233.5095,994, ,
true,26,4.44372,206.4999,995, ,
true,42,4.44328,266.5462,996, ,
true,29,4.486488,359.834,997, ,
true,26,4.454408,262.2259,998, ,
true,45,4.443696,277.9208,999, ,
true,26,4.394288,276.312,1000, ,


The DEFAULT parameters of the random test data: Days:50  Hours:8  Rooms:50  Sessions:50  Individuals:50 (Ignore for the specified parameter).
