Greedy Brute Force, , , , ,Brute Force, , , , ,Brute Force (Greedy Optimised), , , , ,CSP Algorithm, , , , ,CSP (Randomised Optimisation), ,
Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,Valid?, Score, RAM, Time (ms), ,
true,48,0,0.1405, ,true,48,0,0.1272, ,true,48,0,0.1336, ,true,48,0,0.2502, ,true,48,0,0.133, ,
true,49,0,0.1427, ,true,49,0,0.145, ,true,49,0,0.1704, ,true,49,0,0.1447, ,true,49,0,0.1488, ,
true,53,0,0.198, ,true,53,0,0.1136, ,true,53,0,0.1208, ,true,53,0,0.112, ,true,53,0,0.347, ,
true,51,0,0.1669, ,true,51,0,0.1535, ,true,51,0,0.2397, ,true,51,0,0.2241, ,true,51,0,0.1999, ,
true,54,0,0.1457, ,true,54,0,0.1409, ,true,54,0,0.1552, ,true,54,0,0.173, ,true,54,0,0.1706, ,
true,58,0,0.1112, ,true,58,0,0.1198, ,true,58,0,0.0969, ,true,58,0,0.0961, ,true,58,0,0.1015, ,
true,62,0,0.1175, ,true,62,0,0.1098, ,true,62,0,0.1658, ,true,62,0,0.1776, ,true,62,0,0.1069, ,
true,64,0,0.1192, ,true,64,0,0.192, ,true,64,0,0.0907, ,true,64,0,0.0832, ,true,64,0,0.3567, ,
true,52,0,0.2377, ,true,52,0,0.4122, ,true,52,0,0.2134, ,true,52,0,0.2573, ,true,52,0,0.2331, ,
true,48,0,0.1503, ,true,48,0,0.224, ,true,48,0,0.1134, ,true,48,0,0.0893, ,true,48,0,0.0891, ,
true,45,0,0.0778, ,true,45,0,0.075, ,true,45,0,0.1363, ,true,45,0,0.0757, ,true,45,0,0.0705, ,
true,42,0,0.0803, ,true,42,0,0.0791, ,true,42,0,0.0736, ,true,42,0,0.0732, ,true,42,0,0.0748, ,
false,-1,0,0.1469, ,false,-1,0,0.141, ,false,-1,0,0.1634, ,false,-1,0,0.1889, ,false,-1,0,0.1019, ,
true,52,0,0.0903, ,true,52,0,0.086, ,true,52,0,0.0832, ,true,52,0,0.0855, ,true,52,0,0.0893, ,
true,60,0,0.0754, ,true,60,0,0.077, ,true,60,0,0.0688, ,true,60,0,0.0687, ,true,60,0,0.0741, ,
true,65,0,0.0894, ,true,65,0,0.0846, ,true,65,0,0.0791, ,true,65,0,0.076, ,true,65,0,0.0746, ,
true,55,0,0.082, ,true,55,0,0.0778, ,true,55,0,0.0726, ,true,55,0,0.0768, ,true,55,0,0.0737, ,
