Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,true,74,3.267904,0.3897, ,false,0,0.0,0.0, ,true,74,3.363776,2.3951, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,0.0,0.427, ,false,0,0.0,0.0, ,true,74,3.276808,0.8164, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.364096,0.3494, ,false,0,0.0,0.0, ,true,50,3.359744,0.9158, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.445872,0.5298, ,false,0,0.0,0.0, ,true,49,3.40888,1.4151, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,0.0,0.4773, ,false,0,0.0,0.0, ,true,25,3.310576,0.922, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.362056,0.4679, ,false,0,0.0,0.0, ,true,49,3.283288,0.6496, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.362056,0.2581, ,false,0,0.0,0.0, ,true,74,3.283288,0.6546, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,75,3.362056,0.2355, ,false,0,0.0,0.0, ,true,75,3.283032,1.1103, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.38932,0.3742, ,false,0,0.0,0.0, ,true,74,3.311208,1.0711, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.390232,0.3674, ,false,0,0.0,0.0, ,true,74,3.363176,1.5398, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,0.0,0.2663, ,false,0,0.0,0.0, ,true,25,3.28448,0.8587, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,75,3.363248,0.3612, ,false,0,0.0,0.0, ,true,75,3.284424,1.329, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,75,3.363192,0.4729, ,false,0,0.0,0.0, ,true,75,3.28432,2.197, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,75,3.364048,0.3539, ,false,0,0.0,0.0, ,true,75,3.2852,1.85, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.364144,0.6598, ,false,0,0.0,0.0, ,true,50,3.285312,1.0315, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.36408,0.238, ,false,0,0.0,0.0, ,true,50,3.285376,1.9272, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.36408,0.3756, ,false,0,0.0,0.0, ,true,25,3.285312,0.8154, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.36408,0.2249, ,false,0,0.0,0.0, ,true,25,3.285312,0.8022, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.391376,0.2245, ,false,0,0.0,0.0, ,true,49,3.364048,1.3623, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.364136,0.3934, ,false,0,0.0,0.0, ,true,25,3.285176,0.8716, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,99,3.364168,0.2234, ,false,0,0.0,0.0, ,true,99,3.363992,4.6325, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.36408,0.2365, ,false,0,0.0,0.0, ,true,50,3.28532,0.666, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.364088,0.3726, ,false,0,0.0,0.0, ,true,25,3.285376,0.6848, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.364144,0.417, ,false,0,0.0,0.0, ,true,49,3.285376,0.7884, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.364144,0.365, ,false,0,0.0,0.0, ,true,49,3.285376,0.8324, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.364144,0.4242, ,false,0,0.0,0.0, ,true,49,3.285272,1.1806, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.364168,0.5257, ,false,0,0.0,0.0, ,true,49,3.285264,1.0688, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.364144,0.2858, ,false,0,0.0,0.0, ,true,25,3.285376,0.4772, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.364144,0.1925, ,false,0,0.0,0.0, ,true,74,3.285264,0.7108, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.364144,0.2217, ,false,0,0.0,0.0, ,true,74,3.285176,0.7088, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.364168,0.2366, ,false,0,0.0,0.0, ,true,74,3.31268,1.2545, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.364256,0.2472, ,false,0,0.0,0.0, ,true,74,3.285488,0.4961, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.364256,0.2934, ,false,0,0.0,0.0, ,true,25,3.285544,0.6496, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.364312,0.3584, ,false,0,0.0,0.0, ,true,49,3.285544,0.7395, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.364312,0.2236, ,false,0,0.0,0.0, ,true,49,3.285544,1.8177, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.364312,0.2639, ,false,0,0.0,0.0, ,true,50,3.364392,1.5922, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.365232,0.4429, ,false,0,0.0,0.0, ,true,74,3.28644,0.9892, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.365208,0.2138, ,false,0,0.0,0.0, ,true,49,3.28624,1.2014, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.365296,0.2621, ,false,0,0.0,0.0, ,true,74,3.286328,1.0762, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.365312,0.2329, ,false,0,0.0,0.0, ,true,74,3.28652,0.6003, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.365288,0.2957, ,false,0,0.0,0.0, ,true,50,3.365232,1.4217, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.365256,0.2753, ,false,0,0.0,0.0, ,true,25,3.286408,0.7134, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.365288,0.2392, ,false,0,0.0,0.0, ,true,49,3.28652,1.4583, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.365352,0.3753, ,false,0,0.0,0.0, ,true,74,3.286352,0.7079, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.365232,0.24, ,false,0,0.0,0.0, ,true,50,3.286352,0.826, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.365232,0.2944, ,false,0,0.0,0.0, ,true,50,3.28652,1.1084, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.365288,0.2497, ,false,0,0.0,0.0, ,true,74,3.286464,0.836, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.365232,0.2038, ,false,0,0.0,0.0, ,true,74,3.28632,0.7076, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.392608,0.2596, ,false,0,0.0,0.0, ,true,49,3.313864,0.5331, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.366,0.3341, ,false,0,0.0,0.0, ,true,74,3.287176,0.677, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.39324,0.2321, ,false,0,0.0,0.0, ,true,25,3.2874,0.5461, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.366168,0.2362, ,false,0,0.0,0.0, ,true,50,3.2874,0.5177, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,3.366168,0.2782, ,false,0,0.0,0.0, ,true,74,3.2874,0.5194, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.366168,0.2451, ,false,0,0.0,0.0, ,true,25,3.2874,0.5389, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.366168,0.2945, ,false,0,0.0,0.0, ,true,50,3.2874,0.7588, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.366168,0.2228, ,false,0,0.0,0.0, ,true,25,3.287288,0.8694, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.366168,0.3336, ,false,0,0.0,0.0, ,true,50,3.287344,0.493, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.366112,0.2735, ,false,0,0.0,0.0, ,true,25,3.287304,0.9052, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.366168,0.2663, ,false,0,0.0,0.0, ,true,49,3.2874,0.7309, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.366168,0.241, ,false,0,0.0,0.0, ,true,49,3.2874,1.7642, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,99,3.366168,0.2709, ,false,0,0.0,0.0, ,true,99,3.287144,0.818, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,3.366136,0.2949, ,false,0,0.0,0.0, ,true,50,3.366176,2.5142, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,74,0.0,0.2498, ,false,0,0.0,0.0, ,true,74,3.287144,1.5114, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.366136,0.2717, ,false,0,0.0,0.0, ,true,49,3.2874,0.5046, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,49,3.366168,0.2253, ,false,0,0.0,0.0, ,true,49,3.2874,0.5468, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,25,3.366168,0.2074, ,false,0,0.0,0.0, ,true,25,3.2874,0.4848, ,false,0,0.0,0.0, ,
false,0,0.0,0.0, ,true,50,0.0,0.2919, ,false,0,0.0,0.0, ,true,50,3.2872,0.6613, ,false,0,0.0,0.0, ,


The parameters of the random test data: Days:60  Hours:8  Rooms:30  Sessions:1  Individuals:1
