Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Sessions, ,
true,47,7.001056,1636.5845,734, ,
true,27,6.49928,1235.3951,735, ,
true,45,6.627096,1415.3667,736, ,
true,24,6.843472,1430.531,737, ,
true,43,6.342384,1423.5707,738, ,
true,59,7.038752,1418.9056,739, ,
true,25,7.16908,1297.5861,740, ,
true,39,6.430856,1678.4694,741, ,
true,44,7.085912,1516.8122,742, ,
true,46,7.166376,1565.6967,743, ,
true,23,6.994688,1639.0232,744, ,
true,46,7.16996,1383.8882,745, ,
true,44,6.527432,1239.9944,746, ,
true,24,6.50128,1419.6131,747, ,
true,24,7.163776,1499.9459,748, ,
true,39,6.824208,1335.823,749, ,
true,25,6.88236,1565.664,750, ,
true,23,7.120656,1655.2154,751, ,
true,45,6.439104,1563.6038,752, ,
true,43,6.872952,1450.2259,753, ,
true,45,7.166424,1520.0042,754, ,
true,46,7.17112,1237.0448,755, ,
true,26,6.68384,1341.444,756, ,
true,26,7.162184,1930.735,757, ,
true,47,7.168168,1100.6462,758, ,
true,43,7.166328,1156.6025,759, ,
true,25,7.106808,1117.2039,760, ,
true,28,7.168384,1247.5541,761, ,
true,25,7.169936,1332.8406,762, ,
true,43,6.95468,1091.0236,763, ,
true,43,6.852184,1165.781,764, ,
true,45,6.921832,1118.6021,765, ,
true,26,7.164232,1075.9278,766, ,
true,25,7.170152,1175.0926,767, ,
true,45,7.173864,1165.2404,768, ,
true,26,6.710016,1507.4552,769, ,
true,41,6.598488,1214.6424,770, ,
true,27,6.883776,1034.7755,771, ,
true,27,6.654696,1146.8393,772, ,
true,43,7.168024,1255.2623,773, ,
true,24,6.903232,1431.1939,774, ,
true,43,7.176312,1225.3182,775, ,
true,44,7.17276,1169.3567,776, ,
true,43,7.106544,1384.6898,777, ,
true,24,7.173984,1338.9991,778, ,
true,26,7.120344,1260.9792,779, ,
true,47,6.374816,1102.1737,780, ,
true,45,6.734416,1142.778,781, ,
true,61,6.812264,1215.9926,782, ,
true,59,7.172208,1024.9226,783, ,
true,45,6.91296,1154.4555,784, ,
true,24,7.172096,1366.8307,785, ,
true,59,7.17884,1349.2795,786, ,
true,44,6.77564,1162.9364,787, ,
true,24,6.918488,1318.9666,788, ,
true,24,7.17664,1304.0366,789, ,
true,45,6.703952,1362.151,790, ,
true,46,6.631912,1249.7112,791, ,
true,44,7.172008,1192.2239,792, ,
true,23,6.66368,1238.8694,793, ,
true,25,6.88196,1266.7815,794, ,
true,27,7.17144,1321.1484,795, ,
true,43,7.176264,1413.0712,796, ,
true,42,7.174952,1278.5789,797, ,
true,43,6.8576,1211.1565,798, ,
true,26,7.174056,1230.6938,799, ,
true,43,8.900144,1564.1172,800, ,
true,45,7.174064,1432.1189,801, ,
true,24,6.125728,1275.7865,802, ,
true,41,7.172752,1401.1891,803, ,
true,46,7.180456,1447.9435,804, ,
true,40,7.141264,1269.9841,805, ,
true,24,7.177,1364.2792,806, ,
true,26,6.386448,1163.7227,807, ,
true,39,7.129392,1301.2465,808, ,
true,45,6.842064,1297.6127,809, ,
true,40,6.52596,1425.706,810, ,
true,42,7.174352,1560.5162,811, ,
true,26,7.183104,1494.9369,812, ,
true,41,6.852408,1474.0007,813, ,
true,27,7.1772,1290.0886,814, ,
true,24,7.177744,1250.7076,815, ,
true,41,6.781304,1307.6392,816, ,
true,44,6.921608,1469.1165,817, ,
true,43,6.847672,1763.1191,818, ,
true,25,6.991824,1461.8803,819, ,
true,24,7.17944,1491.1817,820, ,
true,60,7.099408,1378.4497,821, ,
true,26,7.174784,1537.6663,822, ,
true,25,6.631768,1206.4737,823, ,
true,24,7.174104,1543.3564,824, ,
true,41,7.184184,2959.5024,825, ,
true,26,7.186528,1762.3396,826, ,
false,-1,6.75084,1686.9786,827, ,
true,24,6.681936,1500.8305,828, ,
true,59,6.668904,1517.2809,829, ,
true,59,7.172352,1895.3099,830, ,
true,25,7.144424,1906.1896,831, ,
true,42,7.182008,1759.2522,832, ,
true,42,7.182416,1787.3614,833, ,
false,-1,5.822288,1403.1635,834, ,
true,25,6.233832,1551.7271,835, ,
true,45,7.178472,1595.006,836, ,
true,59,7.179912,1499.8425,837, ,
true,44,7.186768,1470.6736,838, ,
true,24,7.106704,1477.2032,839, ,
true,25,7.181352,1341.101,840, ,
true,42,7.177232,1227.6373,841, ,
true,48,6.717024,1546.1758,842, ,
false,-1,6.119968,1240.5786,843, ,
true,58,5.75288,1496.3764,844, ,
true,25,7.178896,1148.806,845, ,
true,43,7.176256,1736.9737,846, ,
true,46,7.189832,1413.78,847, ,
true,42,7.184048,1472.5285,848, ,
true,25,7.187296,1301.4172,849, ,
true,44,7.183808,1403.1577,850, ,
true,23,7.189552,1330.9675,851, ,
true,26,7.185672,1066.7761,852, ,
true,59,7.186168,1631.7117,853, ,
true,60,7.068568,1075.9293,854, ,
true,26,7.149888,1632.0624,855, ,
true,40,7.186472,1317.5755,856, ,
true,28,7.186384,1607.0731,857, ,
true,43,7.12596,1427.7348,858, ,
true,43,7.188608,1198.9381,859, ,
true,42,7.183368,1429.6329,860, ,
true,39,7.188792,1510.4944,861, ,
true,44,7.063928,1828.7637,862, ,
true,44,7.183912,1400.7736,863, ,
true,44,7.189872,1327.5075,864, ,
true,39,7.034896,1240.2898,865, ,
true,25,7.048536,1501.8164,866, ,
true,25,7.189112,1235.795,867, ,
true,25,7.18756,1417.2956,868, ,
true,44,7.188304,1348.9075,869, ,
true,42,7.191728,1119.77,870, ,
true,26,7.191096,1428.8144,871, ,
true,27,7.194976,1323.2129,872, ,
true,26,7.190264,1419.91,873, ,
true,25,7.19224,1464.1408,874, ,
true,46,7.193712,1285.0804,875, ,
true,38,7.188776,1460.0433,876, ,
true,24,7.19868,1413.3029,877, ,
true,24,7.190056,1370.0273,878, ,
true,41,7.192112,1576.8373,879, ,
true,23,7.199096,1460.9273,880, ,
true,43,7.191584,1481.8622,881, ,
true,43,7.18824,1294.7415,882, ,
true,45,7.191144,1092.8359,883, ,
true,43,7.18892,1243.0826,884, ,
true,26,7.193624,1487.4864,885, ,
true,58,7.197088,1344.8597,886, ,
true,59,7.191712,1313.0263,887, ,
true,25,7.083704,1382.4807,888, ,
true,60,7.19068,1350.7055,889, ,
true,24,7.193912,1417.8273,890, ,
true,25,7.19824,1174.6917,891, ,
true,41,7.192816,1247.8497,892, ,
true,42,7.187648,1386.5767,893, ,
true,59,7.142696,1418.4174,894, ,
true,26,7.188736,1351.7561,895, ,
true,45,7.19652,1454.0909,896, ,
true,45,7.195944,1595.6543,897, ,
true,46,7.050176,1448.206,898, ,
true,46,7.19648,1542.7799,899, ,
true,40,9.39736,1638.1653,900, ,
true,25,7.190696,1784.6634,901, ,
true,59,6.147936,1474.6043,902, ,
true,26,7.19292,1511.0693,903, ,
true,23,7.194248,1570.8699,904, ,
true,24,7.199768,1711.9096,905, ,
true,26,7.204856,1601.5752,906, ,
true,59,7.199504,1753.9336,907, ,
true,45,7.203296,1707.5672,908, ,
true,24,7.204032,1479.2511,909, ,
true,42,7.195752,1537.4907,910, ,
true,24,7.20064,1617.9335,911, ,
true,25,7.201264,1640.1812,912, ,
true,22,6.89156,1438.2678,913, ,
true,46,7.197232,1907.082,914, ,
true,44,7.206144,1857.0626,915, ,
true,43,7.207952,1868.3617,916, ,
true,25,7.197528,1803.0085,917, ,
false,-1,7.206408,1888.1818,918, ,
true,26,7.07004,1890.0497,919, ,
true,44,7.199744,1868.0539,920, ,
true,42,7.206272,1811.1992,921, ,
true,60,7.197496,1891.113,922, ,
true,27,7.201488,1744.4245,923, ,
true,44,7.19828,1936.1563,924, ,
true,42,7.20272,2221.6747,925, ,
true,24,7.20244,2126.1825,926, ,
false,-1,7.203752,2043.9356,927, ,
true,25,7.069976,1754.7915,928, ,
true,46,7.20348,1765.4165,929, ,
true,40,7.208872,1739.2389,930, ,
true,26,7.204768,1766.6065,931, ,
false,-1,7.200624,1910.9136,932, ,
true,24,7.073616,1763.6848,933, ,
true,57,7.202552,1747.2332,934, ,
true,47,7.202048,1692.5849,935, ,
false,-1,6.655632,2069.1385,936, ,
true,24,6.971144,1759.6178,937, ,
true,24,7.202856,1481.917,938, ,
true,28,7.201936,1776.4252,939, ,
false,-1,7.136576,1709.2119,940, ,
true,60,6.755688,1582.5745,941, ,
true,41,7.20144,1649.0667,942, ,
true,42,7.204016,1684.7009,943, ,
true,43,7.204424,1601.3443,944, ,
true,44,7.20184,1610.376,945, ,
true,62,7.198584,1594.9852,946, ,
true,27,7.203536,1863.6034,947, ,
true,27,7.143648,1734.9233,948, ,
true,42,7.203968,1457.9037,949, ,
true,42,7.206008,1572.6432,950, ,
true,26,7.21344,1589.3463,951, ,
true,43,6.820176,1439.7273,952, ,
true,26,7.202112,1294.2995,953, ,
false,-1,7.202184,1447.908,954, ,
true,43,7.073832,1275.5887,955, ,
true,26,7.20892,1494.5475,956, ,
false,-1,7.210304,1451.3704,957, ,
true,27,7.07708,1523.6586,958, ,
true,25,7.208032,1269.7399,959, ,
true,25,7.205024,1343.3635,960, ,
true,46,7.209336,1384.7659,961, ,
true,24,7.205048,1318.8254,962, ,
true,42,6.55432,1485.5075,963, ,
false,-1,7.198992,1494.5152,964, ,
true,27,7.071448,1364.275,965, ,
true,23,7.21396,1376.83,966, ,
true,26,7.21312,1433.1345,967, ,
true,43,7.211368,1152.0032,968, ,
true,59,7.207248,1631.2048,969, ,
true,41,7.21212,1447.7848,970, ,
true,42,7.20284,1634.9406,971, ,
true,26,7.216936,1696.2706,972, ,
true,24,7.214752,1330.645,973, ,
true,25,7.210792,1470.924,974, ,
true,45,7.209464,1228.8884,975, ,
true,42,7.205168,1229.4295,976, ,
true,29,7.209816,1362.9227,977, ,
false,-1,6.89352,1311.5798,978, ,
true,25,6.981784,1550.7569,979, ,
true,44,7.211608,1578.0219,980, ,
true,40,7.211528,1697.9714,981, ,
true,43,7.210144,1496.5126,982, ,
true,59,7.209824,1452.0222,983, ,
false,-1,6.879304,1519.5386,984, ,
true,27,7.054424,1510.8102,985, ,
true,41,7.211368,1393.7541,986, ,
true,59,7.205848,1604.1982,987, ,
true,23,7.214056,1485.408,988, ,
true,43,7.212696,1438.6585,989, ,
true,43,7.210384,1507.0987,990, ,
true,25,7.211728,1481.3268,991, ,
true,42,7.21552,1386.6803,992, ,
true,26,7.214064,1751.5632,993, ,
false,-1,7.22468,1352.8317,994, ,
true,42,7.080512,1447.4717,995, ,
false,-1,7.215512,1471.3572,996, ,
true,42,7.078616,1434.6796,997, ,
true,40,7.218752,1501.3869,998, ,
true,25,7.215856,1330.124,999, ,
true,43,9.94316,2300.3781,1000, ,


The DEFAULT parameters of the random test data: Days:60  Hours:8  Rooms:30  Sessions:150  Individuals:150 (Ignore for the specified parameter(s)).
