Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
true,36,2.715056,0.5376,191, ,
false,-1,2.673584,0.1961,191, ,
false,-1,2.626744,0.3114,191, ,
true,52,2.670728,0.2656,191, ,
true,36,0.0,0.1568,192, ,
true,52,2.716336,0.2393,192, ,
true,42,0.0,0.1477,192, ,
false,-1,2.715904,0.1889,192, ,
true,51,0.0,0.1409,193, ,
true,54,0.0,0.1059,193, ,
false,-1,0.0,0.1388,193, ,
false,-1,2.628472,0.1846,193, ,
false,-1,2.628048,0.3723,194, ,
true,38,0.0,0.2247,194, ,
false,-1,2.715416,0.4624,194, ,
false,-1,2.62848,0.5702,194, ,
false,-1,2.628344,0.3761,195, ,
false,-1,2.628824,0.6383,195, ,
false,-1,2.628408,0.4523,195, ,
false,-1,2.628112,0.2303,195, ,
true,51,2.6286,0.3515,196, ,
true,44,0.0,0.1223,196, ,
false,-1,2.673584,0.2553,196, ,
true,55,2.671624,0.2168,196, ,
false,-1,2.673696,0.4444,197, ,
true,49,2.675616,0.4469,197, ,
false,-1,0.0,0.169,197, ,
false,-1,2.630024,0.2672,197, ,
true,49,2.671816,0.2505,198, ,
true,40,2.715176,0.2925,198, ,
false,-1,2.673856,0.3351,198, ,
true,45,0.0,0.15,198, ,
true,50,2.716776,0.2651,199, ,
false,-1,2.716864,0.1892,199, ,
true,43,2.674232,0.2445,199, ,
false,-1,2.673312,0.2706,199, ,
true,49,2.67288,0.2839,200, ,
false,-1,2.674232,0.2519,200, ,
false,-1,2.629832,0.4169,200, ,
true,50,2.6722,0.3368,200, ,
true,60,2.717136,0.3933,201, ,
true,52,2.71744,0.3148,201, ,
false,-1,2.7162,0.4941,201, ,
true,60,2.672392,0.1979,201, ,
true,53,2.716112,0.5617,202, ,
true,53,2.759192,0.2853,202, ,
true,51,0.0,0.0992,202, ,
false,-1,2.675232,0.3936,202, ,
false,-1,2.630064,0.251,203, ,
true,52,2.673576,0.1981,203, ,
true,50,2.716256,0.1966,203, ,
false,-1,2.717384,0.3352,203, ,


The DEFAULT parameters of the random test data: Days:4  Hours:8  Rooms:5  Sessions:12  Individuals:25 (Ignore for the specified parameter).
