Greedy Brute Force,,,,,Brute Force,,,,,Brute Force (Greedy Optimised),,,,,CSP Algorithm,,,,,CSP (Randomised Optimisation),,
Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM (MB),Time (ms),,Valid?,Score,RAM,Time (ms),,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,61.174192,1750.6183, ,true,39,98.308768,1973.1253, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,65.39448,1788.5643, ,true,40,101.512624,2070.0611, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,60.637408,1688.569, ,true,64,91.041808,2013.9706, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,42,55.286136,1770.597, ,true,40,76.075984,1511.7409, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,67.8924,1350.4798, ,true,64,77.726648,1690.4781, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,32,66.847096,1325.7635, ,true,35,74.581008,1318.4237, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,58.290776,1316.7563, ,true,64,76.551864,1645.5157, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,62,70.809712,1738.5738, ,true,63,95.95948,1903.5938, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,41,53.712144,1816.2836, ,true,41,97.02672,2169.2095, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,61,65.815704,1975.1451, ,true,62,102.394128,2305.7577, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,40,57.47688,1654.5941, ,true,40,91.9016,1601.475, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,45,63.922464,2133.5361, ,true,45,101.294088,2171.326, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,39,58.029872,2109.4881, ,true,40,105.291416,2219.1364, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,34,65.069432,1853.7289, ,true,35,82.971608,1750.0625, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,43,65.385144,1315.9489, ,true,43,88.531896,1749.8873, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,89.154824,2102.0562, ,true,63,114.509032,2605.8079, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,60,78.950208,1779.7433, ,true,61,99.169864,2008.6528, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,87.336776,1562.1761, ,true,65,112.330904,2103.3581, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,68.872032,1485.7734, ,true,65,80.853232,1611.6465, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,41,68.14452,1532.2674, ,true,40,83.523584,1575.5074, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,65,61.627456,1279.9212, ,true,67,79.935528,1288.0769, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,54.925896,1229.7522, ,true,40,63.147104,1305.6837, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,35,76.36176,2097.4354, ,true,35,77.669568,2118.1947, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,61.625528,1682.881, ,true,40,108.534064,1837.7324, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,60,69.2934,1663.2877, ,true,60,96.070296,1731.5733, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,42,84.748832,1457.5144, ,true,41,111.78764,2161.5927, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,73.999704,3614.026, ,true,62,100.888376,3393.4698, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,64,56.005648,2806.3692, ,true,65,96.265744,2629.529, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,63,55.8048,2440.7716, ,true,64,124.461856,1903.6674, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,38,56.482768,1493.8007, ,true,39,80.911608,1561.7944, ,
false,0,0.0,0.0, ,false,0,0.0,0.0, ,false,0,0.0,0.0, ,true,37,56.605064,1630.5049, ,true,38,107.450816,1836.1457, ,
